Date,1617.T,1617.T.1,1618.T,1618.T.1,1619.T,1619.T.1,1620.T,1620.T.1,1621.T,1621.T.1,1622.T,1622.T.1,1623.T,1623.T.1,1624.T,1624.T.1,1625.T,1625.T.1,1626.T,1626.T.1,1627.T,1627.T.1,1628.T,1628.T.1,1629.T,1629.T.1,1630.T,1630.T.1,1631.T,1631.T.1,1632.T,1632.T.1,1633.T,1633.T.1
2010-01-19,-0.0006765899864682623,,0.005947323704333076,,-0.007395234182415839,,-0.005347593582887838,,0.003642987249544651,,-0.005235602094240676,,-0.0026548672566371165,,0.0,,0.0,,0.0,,0.0026086956521740264,,-0.0038387715930901195,,-0.005580923389142618,,0.0,,-0.018285714285714356,,-0.02020202020202019,,-0.013325608342989582,
2010-01-20,-0.01018329938900202,,-0.007506255212677343,,-0.012285012285012352,,-0.011576135351736547,,0.013661202185792419,,-0.0030188679245283165,,1.3489058559032952e-16,,0.0,,-0.006475485661424654,,0.0,,-0.0025862068965516044,,-0.0038647342995169415,,-0.023150478107700073,,-0.004459308807134822,,-0.021714285714285766,,0.0,,-0.01288810779144703,
2010-01-21,0.02871148459383744,,-0.0008340283569641504,,0.0357142857142857,,0.03225806451612903,,0.005405405405405436,,0.020439061317183926,,-0.007256235827664345,,0.030484160191273223,,0.02938388625592406,,0.0,,0.006926406926407041,,0.032868525896414334,,0.0209424083769633,,0.0,,0.018735362997658194,,0.0,,0.03508771929824562,
2010-01-22,0.0013802622498274005,,-0.004277159965782784,,0.0,,0.012867647058823548,,0.0,,-0.0053030303030303086,,0.0004599816007359921,,0.0,,0.00843486410496716,,-0.0033149171270719213,,0.0017331022530329876,,0.0,,-0.012041884816753992,,-0.0011415525114154541,,0.0,,0.016317016317016313,,0.0,
2010-01-25,-0.0013898540653231547,,0.009565217391304318,,-1.2153610905379372e-16,,0.0,,0.0054794520547945536,,0.013281249999999935,,0.019078641228478247,,-0.009461856889414604,,-0.0018587360594795117,,0.0,,0.009649122807017624,,-0.006782945736434065,,0.0026838432635534456,,0.014976958525345573,,0.004667444574095813,,0.011655011655011682,,-0.003026634382566563,
2010-01-26,-0.00555941626129253,,-0.018771331058020462,,-0.015151515151515204,,-0.011039558417663383,,-0.0018264840182647681,,-0.023201856148491906,,-0.028284671532846754,,-0.022089552238805987,,-0.02697674418604637,,-0.006696428571428481,,-0.00872600349040145,,-0.0029354207436399285,,-0.02739726027397252,,-0.005720823798627007,,-0.02219626168224308,,0.0,,-0.01455427531837472,
2010-01-27,0.004867872044506375,,-0.008695652173913115,,-0.004317789291882572,,0.0,,-0.0018066847335139159,,-0.027777777777777807,,-0.011320754716981117,,-0.001851851851851967,,-0.013409961685823679,,-0.020994475138121454,,0.0,,0.0,,-0.009229098805645942,,0.0,,-1.8466401345210494e-16,,-0.008235294117647028,,-0.020681265206812627,
2010-01-28,0.005571030640668616,,0.013169446883230887,,0.004299226139294976,,0.004672897196261703,,0.007272727272727329,,-0.03015873015873009,,-0.015137180700094646,,0.00246305418719211,,0.01536983669548505,,0.0,,-0.0017699115044247078,,0.0,,-0.0021715526601519585,,0.0,,-0.004778972520908063,,0.0,,0.011728395061728404,
2010-01-29,-0.0013888888888889718,,-0.007832898172323787,,-0.0017286084701814072,,-0.0056390977443610095,,-0.01003649635036499,,-0.009023789991796368,,-0.018580276322058074,,-0.009282178217821879,,-0.004803073967339005,,0.0,,-0.007950530035335794,,-0.007960199004975138,,0.0005500550055006543,,0.0023014959723820427,,-0.0047846889952154244,,-0.019999999999999914,,-0.012383900928792577,
2010-02-01,0.0062026188835286105,,-0.004440497335701726,,0.0035242290748897717,,0.0028653295128939437,,0.018484288354898345,,0.021959459459459443,,0.017569546120058496,,-0.008771929824561544,,0.004859086491739592,,0.0,,-0.004472271914132477,,-0.005035246727089622,,-0.007786429365962247,,0.005780346820809146,,0.004813477737665513,,-0.01204819277108431,,-0.015822784810126517,
2010-02-02,-0.00950441276306865,,0.0139860139860141,,0.0,,0.0037735849056603887,,0.0018248175182481086,,0.011570247933884214,,-0.0009532888465204826,,-0.0086313193588163,,0.007662835249042127,,0.004509582863585114,,0.01085972850678724,,-0.0020040080160320063,,0.021978021978021883,,-0.013559322033898296,,-0.003567181926278207,,-0.010600706713780834,,0.005092297899427035,
2010-02-03,0.0020519835841312827,,0.01781170483460561,,-0.004237288135593162,,0.012172284644194687,,0.005434782608695729,,-0.013866231647634538,,-0.0066225165562913075,,0.0018427518427517994,,0.0,,0.0,,0.005361930294906245,,-0.003956478733926773,,-0.014854111405835499,,-0.0011299435028248384,,0.0023809523809524016,,-0.003588516746411411,,0.0006349206349206526,
2010-02-04,0.0,,-0.004991680532445973,,0.0008517887563885263,,0.0,,-0.004500450045004412,,-0.01910299003322253,,-0.01809523809523808,,-0.014041514041514047,,0.0,,0.0,,0.014184397163120565,,-0.007881773399014714,,-0.02792696025778741,,-0.006703910614525124,,-0.02843601895734593,,-0.017899761336515586,,-0.0006349206349206522,
2010-02-05,0.008333333333333325,,0.011120615911035085,,0.004340277777777714,,0.006647673314339932,,-0.001838235294117701,,-0.013468013468013431,,-0.032258064516129004,,0.001913265306122419,,0.002961500493583316,,-0.017977528089887642,,-0.0017621145374449052,,0.0010070493454179335,,0.002824858757062254,,0.0022675736961450836,,0.026582278481012724,,-0.04420549581839904,,-0.027883396704689416,
2010-02-08,-0.018685121107266424,,-0.005128205128205204,,-0.009548611111111174,,0.0,,-0.0009242144177449254,,-0.015358361774744018,,-0.006958250497017928,,-0.010184595798854194,,-0.013820335636722506,,-0.0057077625570777,,0.0008849557522124346,,-0.0030333670374114445,,-1.1188377711526794e-16,,0.0034364261168384146,,0.0049689440993788735,,0.0,,-0.002590673575129515,
2010-02-09,-0.02145328719723193,,0.002597402597402716,,0.0061457418788411705,,-0.0028598665395614697,,0.0028248587570620597,,0.0235191637630662,,-0.0030030030030030338,,0.0038709677419354743,,-0.01875616979269501,,0.0,,-0.0008904719501334659,,0.0,,0.009697661152310359,,-0.0011614401858305251,,0.01246882793017458,,0.00252525252525254,,-0.009162303664921443,
2010-02-10,0.00140745953553834,,1.2261658672891993e-16,,0.0017543859649123365,,0.0009487666034155662,,0.0,,0.0,,0.0,,-0.00443599493029164,,-0.006916996047430811,,-0.013683010262257623,,0.006261180679785356,,0.0,,-0.006155567991046415,,0.0,,0.0,,0.0,,-0.007138221933809177,
2010-02-12,0.0021111893033075317,,0.003415883859948831,,0.0,,0.0,,0.0018691588785046114,,-0.021684737281067654,,0.0,,-0.010012515644555749,,0.007952286282306199,,0.0,,-0.0008826125330981096,,0.00307692307692303,,0.006084070796460241,,0.0,,-0.0036900369003689615,,-0.0025000000000000152,,0.002600780234070295,
2010-02-15,0.0,,-0.005123825789923162,,1.2370599658889994e-16,,-0.004716981132075504,,-0.0065420560747663815,,-0.011925042589437827,,-0.0064935064935064835,,0.0,,-0.004930966469427952,,0.0,,0.0,,0.0,,-0.010388190267906,,0.0,,-0.003735990037359831,,0.023661270236612613,,-0.0006535947712418659,
2010-02-16,0.0,,0.011864406779661043,,0.0,,0.0,,0.0,,0.008620689655172363,,0.0,,0.0,,0.0019900497512437536,,0.0034562211981565712,,-0.0017559262510974478,,0.0,,-0.002770083102493012,,-0.0011627906976743954,,-0.0012484394506866185,,0.0,,-0.0038961038961038675,
2010-02-17,0.005637773079633607,,0.010050251256281386,,0.0,,0.006572769953051724,,-1.1337964559225288e-16,,0.0025423728813558396,,0.016724053123462715,,0.01312500000000002,,-0.000967117988394641,,0.002270147559591349,,-0.0017406440382940814,,0.017223910840932177,,0.008724100327153815,,0.0,,0.011207970112079696,,0.0,,0.007643312101910921,
2010-02-18,0.0,,0.0,,-1.2033806444610376e-16,,0.0,,-0.0036866359447003828,,-0.01589958158995809,,-0.009139009139009056,,0.0024615384615384044,,0.0038572806171648234,,0.0022753128555177142,,-0.00872600349040145,,0.0,,0.0,,0.0,,-0.012135922330097039,,0.0,,-0.017521902377972545,
2010-02-19,-0.0077247191011234695,,-0.013234077750206793,,0.0,,-0.01757631822386678,,-0.005550416281221107,,-0.01353637901861255,,-0.03049070986183908,,-0.016009852216748725,,0.0028846153846153718,,-0.011402508551881381,,-0.007908611599296962,,-0.0030333670374114445,,0.001111111111111085,,-0.010285714285714237,,-0.014634146341463348,,-0.013414634146341585,,-0.028205128205128216,
2010-02-22,0.009090909090908974,,-1.1808269374360465e-16,,0.002514668901927802,,0.0,,1.1213255890524752e-16,,-0.0025104602510459596,,-0.007211538461538336,,-0.003054367745876515,,0.008620689655172405,,0.0011376564277588215,,0.00966608084358535,,0.010040160642570344,,0.0037878787878787355,,-0.002249718785151951,,0.0012315270935960982,,0.0,,0.0,
2010-02-23,-0.0006968641114983195,,-0.006661115736885993,,0.000846023688663277,,0.0,,1.124417634318474e-16,,0.00256191289496157,,0.0029182879377432427,,0.004944375772558762,,0.0,,0.0022779043280182327,,0.005217391304347809,,0.0,,0.0005437737901033934,,0.0,,0.004926108374384364,,0.0,,0.0,
2010-02-24,0.0,,0.0,,0.0,,0.0,,0.0027777777777778095,,0.011206896551724072,,-0.026378896882493966,,-0.0006226650062266215,,0.0,,0.0011534025374856012,,-0.005240174672489091,,0.0,,-0.007135016465422514,,0.0,,-0.009876543209876593,,0.0,,0.0,
2010-02-25,-0.00559832050384882,,-0.011045029736618563,,0.0,,0.0,,0.0,,-0.02864363942712731,,-0.013942307692307782,,-0.0093750000000001,,-0.011661807580174944,,-0.004587155963302697,,0.005217391304347809,,0.0,,-0.007692307692307824,,0.01033295063145807,,-0.004938271604938337,,0.0,,-0.005181347150259021,
2010-02-26,0.0,,-0.004277159965782784,,-1.2337963164865575e-16,,0.0,,-0.002762430939226551,,0.018981880931837804,,0.011296660117878273,,0.004430379746835427,,0.0,,0.0,,-0.004310344827586167,,0.0,,0.006629834254143712,,0.0,,0.0074626865671642865,,0.0,,0.0,
2010-03-01,-0.004929577464788591,,0.0016906170752325443,,0.0008598452278590109,,-0.002822201317027199,,-0.009149130832570972,,0.0008591065292096369,,0.0043668122270741185,,0.0037783375314862184,,-0.001964636542239757,,0.005753739930955097,,-0.0008591065292095647,,0.0199203187250996,,-0.0016357688113413388,,-0.0033783783783784094,,0.011056511056511105,,0.012195121951219431,,0.0,
2010-03-02,-0.0007052186177715483,,0.0,,0.0,,-0.00559701492537315,,-0.0018348623853210416,,0.0,,-0.004761904761904784,,-0.0006203473945409311,,0.0,,0.0011441647597254102,,0.005163511187607626,,-0.00597014925373133,,0.00163309744148069,,0.0,,-0.004878048780487742,,-0.003667481662591656,,0.0,
2010-03-03,0.0021156558533144553,,0.0025337837837837154,,-1.2199464792933132e-16,,0.0,,-0.019927536231884042,,-0.0042229729729730435,,0.00900047370914262,,0.003105590062111692,,0.0,,0.010297482837528559,,0.005163511187607626,,-1.1905161568614065e-16,,0.009184224743381998,,0.0,,-0.006105006105006081,,0.0,,-0.002590673575129515,
2010-03-04,0.0,,-0.015075376884422153,,0.0,,0.0,,-1.1337964559225288e-16,,-0.004237288135593212,,-0.0018832391713748083,,0.0,,-0.007782101167315244,,-0.004555808656036478,,-0.005957446808510636,,0.0,,-0.005910800644814532,,0.0,,0.0,,-0.003685503685503661,,0.012385919165580213,
2010-03-05,0.0013956734124215744,,-0.010075566750629754,,0.0,,0.0,,0.013837638376383837,,0.008510638297872406,,-0.0018604651162791096,,0.0,,0.0,,-0.002249718785151949,,-0.005957446808510636,,1.182937151227258e-16,,0.0010700909577314088,,0.0,,0.008588957055214756,,0.0024449877750610536,,0.004492939666238797,
2010-03-08,0.0,,-0.00580912863070537,,0.0,,-0.002722323049001665,,-0.0036630036630035446,,0.008271298593879319,,0.0036529680365296234,,0.006013229104028814,,-0.005633802816901486,,0.0,,-0.0008598452278588805,,0.0,,-0.002082248828735077,,0.009999999999999959,,-0.002415458937198087,,0.0,,0.0018867924528301746,
2010-03-09,0.0,,0.0025231286795626856,,1.18724884423939e-16,,0.0,,-0.0009225092250922239,,-0.000820344544708825,,0.0004578754578755429,,0.0005998800239951979,,0.0037771482530689275,,0.005592841163310983,,-0.003448275862068891,,0.0,,0.0,,1.2239040615670436e-16,,-0.01077844311377245,,0.0011976047904192037,,0.007528230865746534,
2010-03-10,0.0,,-0.0033755274261602743,,1.1862873381391415e-16,,0.0,,-0.0018518518518518923,,-0.012264922322158452,,-1.3780608131582135e-16,,0.0,,0.0,,-0.003359462486002194,,-0.0025906735751295095,,0.0,,-0.004687499999999869,,0.0,,-0.0060606060606060745,,0.0,,0.0,
2010-03-11,0.0,,-0.0016934801016087507,,-0.010612244897959198,,0.0,,0.0036798528058878273,,0.0016488046166530344,,0.0,,0.0,,0.0,,-0.008859357696566946,,-0.0008650519031141787,,0.0,,0.0005173305742369753,,0.004405286343612346,,0.008536585365853775,,0.0,,0.008024691358024683,
2010-03-12,-0.0020562028786841454,,0.006820119352088656,,0.0032441200324411445,,0.00449236298292909,,0.007285974499089243,,0.004095004095004178,,0.007841328413284202,,-0.0005885815185403498,,0.003707136237256757,,0.0,,0.002599653379549465,,0.0,,0.0,,0.0,,0.010935601458080077,,-0.021939953810623667,,0.004286589099816315,
2010-03-15,-0.0027567195037905027,,0.003404255319148947,,1.1540459396739414e-16,,0.0,,0.0,,0.0048979591836734865,,0.0013717421124827345,,0.0,,0.007407407407407281,,-0.003325942350332557,,-0.0008628127696289205,,0.0,,0.0,,0.0,,-0.0059665871121719555,,-0.00348837209302321,,0.0006035003017501125,
2010-03-16,-0.001378359751895251,,-0.0042480883602377855,,0.0,,-0.00268096514745305,,0.0,,0.003238866396761133,,0.0,,-0.005847953216374344,,0.0,,0.0,,0.004299226139294843,,0.0,,0.0,,1.2029716083565021e-16,,0.0035545023696681934,,0.0023337222870476924,,0.0,
2010-03-17,-0.0006854009595612559,,0.008368200836820138,,1.1433842156835642e-16,,0.005342831700801326,,0.002712477396021704,,0.004819277108433718,,0.01772727272727288,,0.0,,0.010110294117647176,,0.0,,0.004299226139294843,,0.0,,0.0,,0.0,,0.004716981132075548,,-0.0011441647597253914,,0.007142857142857126,
2010-03-18,0.0,,-0.0008264462809917732,,-0.005568814638027009,,-0.007978723404255436,,0.0008992805755396022,,-0.008849557522123925,,0.0022172949002218336,,0.0,,0.0,,0.00558035714285713,,0.0,,0.0,,-0.0020512820512821163,,-0.001072961373390545,,-0.015240328253223905,,0.004618937644341719,,-0.018968583283935872,
2010-03-19,0.0034059945504086864,,0.002481389578163905,,-0.0015948963317384348,,0.0071047957371226066,,0.0089847259658581,,0.017045454545454575,,0.0,,0.0,,0.014787430683918641,,0.0,,0.00515463917525773,,0.0,,0.008753861997940293,,0.004287245444801761,,0.003550295857988169,,0.0,,-0.02114803625377635,
2010-03-23,-0.0013614703880189553,,-0.007383100902379042,,0.002405773857257483,,0.02264492753623192,,-0.001784121320249733,,0.009615384615384677,,0.004865103936311408,,0.0,,0.0,,0.0022197558268590455,,-0.0017064846416380986,,-0.0066666666666666844,,-0.001530612244898068,,-0.006369426751592447,,-0.003516998827667007,,0.0,,-0.004366812227074243,
2010-03-24,-0.003408316291751872,,-0.009060955518945755,,-0.003192338387869145,,-0.009666080843585178,,-0.004456327985739897,,0.0015822784810128122,,0.0,,0.0,,-0.006278026905829508,,-0.00874316939890714,,-0.007692307692307704,,0.0,,0.0010172939979654447,,-0.005291005291005266,,-0.010538641686182779,,0.001153402537485616,,-0.020270270270270296,
2010-03-25,0.0,,-0.0108333333333334,,-0.004006410256410196,,0.0017761989342805352,,-0.004464285714285728,,-0.006269592476488979,,-0.006607929515418557,,0.000571102227298636,,0.005381165919282546,,0.0032751091703056836,,0.0,,-0.010516252390057367,,-0.0070886075949366315,,-0.005347593582887617,,0.0023584905660378234,,-0.002322880371660867,,0.0,
2010-03-26,0.015721120984278875,,0.008340283569641388,,0.004780876494023958,,0.009640666082383828,,0.008064516129032332,,0.0023474178403755453,,0.011962782454585768,,0.0,,0.002650176678445089,,0.0032608695652174132,,0.006013745704467431,,0.0,,0.004552352048558338,,0.0,,0.00938967136150222,,0.003448275862068938,,0.009230769230769171,
2010-03-29,-0.004040404040404035,,0.00911350455675237,,0.0,,0.004325259515570972,,0.0008944543828264537,,0.0,,0.006507592190889462,,0.010055865921787704,,0.0,,0.00324324324324326,,-0.0008613264427217877,,0.0,,0.0020110608345902106,,0.0,,0.02206736353077816,,0.027397260273972626,,0.021212121212121182,
2010-03-30,0.0,,0.00492206726825263,,0.0,,0.002559726962457283,,0.0,,0.0069767441860466425,,0.019271948608137086,,0.0,,0.0,,0.0,,0.011111111111111202,,0.0,,0.012376237623762366,,0.0,,-0.001114827201783748,,0.004424778761061826,,0.002976190476190416,
2010-03-31,0.0033557046979866972,,-0.0008123476848092116,,0.0,,-0.0033812341504647937,,-0.0026833631484793922,,0.0,,0.015417558886509622,,-0.008800880088008813,,-0.02039082412914198,,-1.195374763450372e-16,,0.0,,-1.1218464938695682e-16,,-0.005847953216374329,,0.0,,-0.001127395715896278,,0.00551267916207278,,0.008849557522123888,
2010-04-01,-0.0013477088948787882,,0.01926163723916531,,0.0007698229407236547,,0.0076142131979696544,,0.010830324909747132,,-0.012241775057383246,,0.019271948608137086,,0.03295454545454554,,0.09336823734729494,,-1.179839030702661e-16,,0.0,,-0.013698630136986325,,0.008771929824561339,,0.0,,-0.001127395715896278,,-1.4619388273809314e-16,,-0.002923976608187145,
2010-04-02,0.0,,0.0423076923076923,,0.0,,-0.00748752079866882,,0.007220216606498162,,0.0007633587786260285,,-0.015120555782590837,,-0.005443658138269019,,0.0008460236886631798,,-1.1801230116514566e-16,,-0.01172529313232829,,0.0,,-0.0009564801530366847,,-0.006066734074823087,,-0.006749156355455478,,0.003267973856209038,,0.005269320843091308,
2010-04-05,-0.004040404040404035,,-0.012509197939661543,,0.0,,0.004184100418410132,,-0.004460303300624504,,0.004545454545454411,,0.00785123966942142,,0.0027173913043478277,,0.010118043844856685,,-0.027579162410622977,,-0.015202702702702674,,0.0,,-0.002380952380952406,,0.0,,-0.007882882882882828,,0.010869565217391255,,0.005824111822947041,
2010-04-06,0.0,,-0.014136904761904668,,0.0007610350076105014,,-0.013300083125519615,,0.008086253369272227,,-0.019548872180451086,,-0.025766871165644124,,-0.017647058823529408,,-0.017427385892116058,,-1.1754883050589938e-16,,0.0,,-0.0018365472910926758,,-0.006187529747739315,,-0.001017293997965479,,0.004540295119182769,,0.0,,0.0005763688760807254,
2010-04-07,0.000676589986468226,,0.013615733736762638,,0.005327245053272487,,0.0025125628140702455,,0.00624442462087429,,0.0015325670498083856,,0.0008333333333332834,,-0.001091107474086257,,0.003395585738539865,,0.0010460251046024971,,-0.0034100596760443936,,0.0,,0.007173601147776226,,0.0,,0.01910112359550577,,0.02470461868958112,,0.0069284064665126495,
2010-04-08,-0.0013540961408260047,,0.011194029850746287,,0.0,,0.004226542688081097,,-0.002666666666666663,,-0.00925925925925923,,0.0012594458438287628,,-0.008786381109280591,,-0.0025706940874035546,,0.003167898627243985,,-0.0034217279726261106,,-0.0009208103130754825,,0.007221954742416952,,0.0,,0.00110253583241453,,-0.00421940928270046,,-0.005797101449275299,
2010-04-09,0.0,,-0.0074074074074073504,,0.0,,-0.010752688172043084,,0.0,,0.006245120999219347,,0.002941176470588219,,0.005025125628140709,,0.0008605851979345008,,0.007391763463569106,,-0.0034305317324184862,,0.0,,0.0,,0.0,,0.0044004400440043135,,-0.001063829787234023,,-0.0040840140023337265,
2010-04-12,-0.0060040026684456595,,0.0007336757153338255,,0.00226928895612712,,-0.0008291873963515398,,0.001762114537444855,,0.0007704160246532582,,-0.009105960264900723,,-0.0032912781130005767,,-0.006802721088435333,,0.005192107995846306,,-0.005106382978723404,,0.0036363636363635765,,0.014285714285714235,,0.0,,0.009836065573770527,,0.006302521008403328,,0.01162790697674423,
2010-04-13,-0.005412719891745558,,0.00732064421669101,,-0.009125475285171082,,-0.01247920133111473,,-0.010563380281690186,,-0.006201550387596907,,-0.008050847457627063,,-0.011055831951354358,,-0.011082693947144118,,0.006289308176100557,,-0.004310344827586167,,0.0009191176470586518,,0.0038004750593823664,,0.0,,-0.011904761904762046,,0.0,,0.006395348837209315,
2010-04-14,0.0,,0.0,,0.005343511450381564,,-0.0050209205020920016,,-0.0008857395925597045,,0.0086139389193423,,-0.00469884664673221,,0.0,,-0.002559726962457405,,1.1733251005805868e-16,,-0.0025951557093424815,,0.0,,-0.005660377358490552,,0.0,,-0.009761388286334157,,0.0010537407797682652,,-0.005090497737556541,
2010-04-15,0.002711864406779604,,0.007235890014471747,,0.0,,0.0,,-0.0035304501323919295,,-0.003875968992248226,,0.0,,0.0,,0.0025316455696202315,,0.0010373443983402143,,0.0,,0.0,,0.0,,0.0,,0.008695652173912927,,0.0,,0.005617977528089922,
2010-04-16,0.0,,-0.005784526391901639,,0.0,,-0.007575757575757438,,-0.00797165633303824,,-0.0015625000000000322,,-0.01305263157894746,,0.0,,-0.01515151515151523,,0.0,,0.0,,-0.007200720072007168,,-0.007586533902323343,,0.0,,-0.006451612903225774,,-0.006269592476489006,,-0.0005561735261401583,
2010-04-19,0.0,,0.0,,0.0,,0.005231037489101949,,-0.008064516129032123,,-0.000796178343949123,,-0.0008718395815170063,,-0.009019165727170283,,0.012280701754386033,,0.0,,-0.004340277777777752,,0.0,,-0.002909796314258068,,0.0,,-0.00993377483443698,,0.0,,-0.001139601139601099,
2010-04-20,-0.001380262249827474,,-0.010997067448680346,,-0.0054390054390054616,,0.0,,0.0,,0.0007911392405063481,,-0.011642949547218572,,-0.005681818181818281,,-0.010335917312661534,,0.0020964360587002843,,0.00349040139616059,,0.006457564575645753,,-0.012645914396887155,,0.0,,-0.0011061946902656155,,0.0010672358591248677,,-0.006285714285714207,
2010-04-21,0.002066115702479352,,0.000733137829912014,,0.0,,0.0,,0.004500450045004563,,-0.002343749999999834,,0.0008583690987124796,,0.007398975526465569,,0.0008547008547007737,,0.0,,0.016579406631762723,,0.0036264732547596976,,0.0,,0.0,,0.006571741511500461,,0.0021321961620469503,,-0.000569151963574208,
2010-04-22,-0.006896551724137931,,0.004411764705882304,,0.0,,0.009548611111111063,,-0.0045330915684496835,,-0.006299212598425169,,0.006140350877192972,,0.0,,0.0,,0.0,,-0.011206896551724148,,0.00821917808219181,,0.010452961672473749,,0.0,,-0.0021953896816685314,,0.0,,0.0,
2010-04-23,0.0,,0.0014781966001479782,,0.0,,0.0025884383088869544,,-0.0009182736455462869,,-0.0007936507936508173,,0.0013163668275558388,,0.0,,0.0008620689655173227,,0.004206098843322846,,0.004366812227074178,,0.0,,0.002461841457410095,,0.0,,0.003322259136212544,,0.005370569280343799,,0.020642201834862504,
2010-04-26,-0.002054794520548018,,0.0021897810218976543,,0.0,,0.0016949152542374355,,0.0,,0.00854700854700842,,0.006493506493506438,,0.0,,0.007633587786259477,,0.00514933058702371,,0.0,,-0.0009000900090009454,,0.00930916217540422,,0.0009861932938855964,,0.00992282249173111,,0.0,,0.0179271708683474,
2010-04-27,-0.0013793103448276555,,-0.006603081438004448,,0.0,,0.0059322033898304835,,-0.012681159420289861,,0.00384615384615384,,0.0,,0.008903728436282576,,0.013468013468013431,,0.0010277492291880658,,-0.0026086956521737823,,0.0,,-0.002449779519843167,,0.003937007874015892,,0.00220022002200226,,-0.0010593220338983374,,0.003305785123966928,
2010-04-28,0.003521126760563347,,-0.004480955937266478,,0.0,,-0.0008568980291345644,,-0.012003693444136678,,0.010196078431372579,,-0.0021968365553603816,,-0.007790762381747395,,0.006814310051107259,,0.002105263157894755,,-0.008756567425569203,,-0.010156971375807889,,0.003004506760140248,,0.0,,-0.0011173184357541387,,0.0,,0.022727272727272794,
